Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Fare Class,Departure Location Code,Arrival Location Code,Airline_id
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:40:55,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:40:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:40:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:40:57,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:40:58,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:40:59,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:00,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:01,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:02,J,SGN,HAN,AL004
Người lớn,1,748000,818000,1566000,7,,2025-03-31 09:41:08,H,SGN,HAN,AL003
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:09,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:10,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:41:11,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:41:12,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 09:41:12,T,SGN,HAN,AL005
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:41:13,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:41:14,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:41:14,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:15,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:16,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:17,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:18,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:19,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:20,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:21,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:22,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:23,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:24,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:25,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:26,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:41:27,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:41:27,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:41:26,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:41:27,J1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:41:28,I1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:41:28,R,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:29,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:30,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:31,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:32,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:33,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:34,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:35,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:41:36,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:41:37,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:41:38,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:41:39,Q,SGN,HAN,AL004
Người lớn,1,1839000,852000,2691000,7,,2025-03-31 09:41:39,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:41:40,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:41:40,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:41:41,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:41:42,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:41:43,I,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:41:44,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:41:44,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:41:45,C_Boss,SGN,HAN,AL002
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:41:46,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:41:47,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:41:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:49,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:50,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:51,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:52,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:53,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:54,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:41:55,J,SGN,HAN,AL004
Người lớn,1,748000,818000,1566000,7,,2025-03-31 09:41:59,H,SGN,HAN,AL003
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:59,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:00,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:01,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:42:01,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:42:02,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:42:03,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 09:42:03,T,SGN,HAN,AL005
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:42:04,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:42:05,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:06,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:07,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:08,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:09,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:10,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:11,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:12,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:13,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:14,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:15,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:16,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:42:17,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:42:17,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:42:18,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:42:19,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:42:19,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:42:20,J1_ECO,SGN,HAN,AL002
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:42:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:22,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:23,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:24,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:25,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:26,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:27,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:28,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:29,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:42:29,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:42:30,Q,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:42:31,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:42:31,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:42:32,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:42:33,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:42:34,I,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:42:34,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:42:35,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:42:36,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:42:36,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:42:37,C_Boss,SGN,HAN,AL002
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:42:38,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:42:39,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:40,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:41,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:42,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:43,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:44,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:45,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:42:46,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:52,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:53,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:54,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1198000,854000,2052000,7,,2025-03-31 09:42:54,M,SGN,HAN,AL003
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:42:55,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:42:56,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:42:57,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 09:42:58,R,SGN,HAN,AL005
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:42:59,N,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:59,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:00,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:01,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:02,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:03,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:04,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:05,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:05,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:06,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:07,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:08,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:09,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:10,W1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:43:10,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:43:11,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:43:12,J1_ECO,SGN,HAN,AL002
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:43:12,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:13,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:14,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:15,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:16,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:17,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:18,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:19,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:20,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:21,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:22,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:43:23,K,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:43:23,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:43:24,H,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:43:25,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 09:43:25,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:43:26,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:43:27,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:43:28,C_Boss,SGN,HAN,AL002
Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 09:43:29,C,SGN,HAN,AL004
Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 09:43:30,C,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:31,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:32,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:33,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:34,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:35,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:36,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:37,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:43:38,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:44,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:45,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1008000,839000,1847000,7,,2025-03-31 09:43:46,L,SGN,HAN,AL003
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:43:47,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:43:48,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 09:43:49,T,SGN,HAN,AL005
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:43:49,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:43:50,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:43:51,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:51,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:52,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:53,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:54,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:43:55,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:56,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:57,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:58,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:43:59,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:44:00,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:44:01,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:44:02,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:44:03,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:44:02,T,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:03,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:04,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:05,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:06,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:07,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:08,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:09,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:10,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:44:11,R,SGN,HAN,AL004
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:44:12,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:44:13,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:44:14,N,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:44:14,L,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:44:15,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:44:16,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 09:44:16,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:44:17,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:44:18,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:44:19,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:44:20,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:44:21,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:21,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:22,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:23,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:24,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:25,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:26,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:27,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:28,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:29,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:44:30,J,SGN,HAN,AL004
Người lớn,1,748000,818000,1566000,7,,2025-03-31 09:55:19,H,SGN,HAN,AL003
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:55:20,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:55:21,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:55:22,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:55:23,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:55:24,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 09:55:24,R,SGN,HAN,AL005
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:55:25,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:55:26,N,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:55:26,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:55:27,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:55:28,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:28,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:29,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:30,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:31,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:32,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:33,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:34,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:35,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:55:36,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:55:37,U1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:55:38,J1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:55:39,I1_ECO,SGN,HAN,AL002
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:55:40,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:55:41,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:55:42,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:55:43,L,SGN,HAN,AL004
