Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Ticket Price,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time
TP Hồ Chí Minh (SGN),"22:00, 27/04/2025",Hà Nội (HAN),"00:05, 28/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN224   Hạng vé : I,Người lớn,1,"4,899,000 VNĐ","1,081,000 VNĐ","5,980,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:22
TP Hồ Chí Minh (SGN),"23:00, 27/04/2025",Hà Nội (HAN),"01:05, 28/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN270   Hạng vé : I,Người lớn,1,"4,899,000 VNĐ","1,081,000 VNĐ","5,980,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:23
TP Hồ Chí Minh (SGN),"12:10, 27/04/2025",Hà Nội (HAN),"14:20, 27/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ178   Hạng vé : C_Boss,Người lớn,1,"5,390,000 VNĐ","1,136,000 VNĐ","6,526,000 VNĐ",18kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé miễn phí, thu chênh lệch giá', '- Áp dụng đổi tên mất phí', '- Miễn phí chọn chỗ trước']",2025-04-12 22:20:23
TP Hồ Chí Minh (SGN),"12:10, 27/04/2025",Hà Nội (HAN),"14:20, 27/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ198   Hạng vé : C_Boss,Người lớn,1,"5,390,000 VNĐ","1,136,000 VNĐ","6,526,000 VNĐ",18kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé miễn phí, thu chênh lệch giá', '- Áp dụng đổi tên mất phí', '- Miễn phí chọn chỗ trước']",2025-04-12 22:20:24
TP Hồ Chí Minh (SGN),"11:25, 27/04/2025",Hà Nội (HAN),"13:35, 27/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ1140   Hạng vé : C_Boss,Người lớn,1,"5,390,000 VNĐ","1,136,000 VNĐ","6,526,000 VNĐ",18kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé miễn phí, thu chênh lệch giá', '- Áp dụng đổi tên mất phí', '- Miễn phí chọn chỗ trước']",2025-04-12 22:20:25
TP Hồ Chí Minh (SGN),"08:00, 27/04/2025",Hà Nội (HAN),"10:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN208   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:25
TP Hồ Chí Minh (SGN),"09:00, 27/04/2025",Hà Nội (HAN),"11:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN244   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:26
TP Hồ Chí Minh (SGN),"10:00, 27/04/2025",Hà Nội (HAN),"12:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN210   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:26
TP Hồ Chí Minh (SGN),"11:00, 27/04/2025",Hà Nội (HAN),"13:05, 27/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN246   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:27
TP Hồ Chí Minh (SGN),"12:00, 27/04/2025",Hà Nội (HAN),"14:05, 27/04/2025",2 giờ 5 phút,Airbus A359 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN212   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:28
TP Hồ Chí Minh (SGN),"12:05, 27/04/2025",Hà Nội (HAN),"14:10, 27/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN230   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:28
TP Hồ Chí Minh (SGN),"13:00, 27/04/2025",Hà Nội (HAN),"15:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN248   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:29
TP Hồ Chí Minh (SGN),"14:00, 27/04/2025",Hà Nội (HAN),"16:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN214   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:30
TP Hồ Chí Minh (SGN),"14:30, 27/04/2025",Hà Nội (HAN),"16:35, 27/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7252   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:30
TP Hồ Chí Minh (SGN),"15:00, 27/04/2025",Hà Nội (HAN),"17:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN250   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:31
TP Hồ Chí Minh (SGN),"16:00, 27/04/2025",Hà Nội (HAN),"18:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN216   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:32
TP Hồ Chí Minh (SGN),"16:40, 27/04/2025",Hà Nội (HAN),"18:45, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN252   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:32
TP Hồ Chí Minh (SGN),"17:00, 27/04/2025",Hà Nội (HAN),"19:10, 27/04/2025",2 giờ 10 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN254   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:33
TP Hồ Chí Minh (SGN),"18:00, 27/04/2025",Hà Nội (HAN),"20:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN218   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:33
TP Hồ Chí Minh (SGN),"19:00, 27/04/2025",Hà Nội (HAN),"21:05, 27/04/2025",2 giờ 5 phút,Airbus A359 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN258   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:34
TP Hồ Chí Minh (SGN),"19:35, 27/04/2025",Hà Nội (HAN),"21:40, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN262   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:35
TP Hồ Chí Minh (SGN),"20:00, 27/04/2025",Hà Nội (HAN),"22:05, 27/04/2025",2 giờ 5 phút,Boeing 787 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN220   Hạng vé : J,Người lớn,1,"7,599,000 VNĐ","1,297,000 VNĐ","8,896,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:20:35
TP Hồ Chí Minh (SGN),"05:45, 28/04/2025",Hà Nội (HAN),"07:55, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietravel Airlines  Chuyến bay: VU750   Hạng vé : K,Người lớn,1,"868,000 VNĐ","828,000 VNĐ","1,696,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,,2025-04-12 22:20:41
TP Hồ Chí Minh (SGN),"06:15, 28/04/2025",Hà Nội (HAN),"08:25, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ196   Hạng vé : Z1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:42
TP Hồ Chí Minh (SGN),"06:30, 28/04/2025",Hà Nội (HAN),"08:40, 28/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ1180   Hạng vé : Z1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:42
TP Hồ Chí Minh (SGN),"05:00, 28/04/2025",Hà Nội (HAN),"07:10, 28/04/2025",2 giờ 10 phút,320B,Vietjet Air  Chuyến bay: VJ1198   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:42
TP Hồ Chí Minh (SGN),"07:10, 28/04/2025",Hà Nội (HAN),"09:20, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A320,Bamboo Airways  Chuyến bay: QH204   Hạng vé : ECONOMYSMART,Người lớn,1,"1,419,000 VNĐ","818,000 VNĐ","2,237,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:43
TP Hồ Chí Minh (SGN),"21:30, 28/04/2025",Hà Nội (HAN),"23:40, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH284   Hạng vé : ECONOMYSMART,Người lớn,1,"1,419,000 VNĐ","818,000 VNĐ","2,237,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:43
TP Hồ Chí Minh (SGN),"12:50, 28/04/2025",Hà Nội (HAN),"15:00, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A320,Bamboo Airways  Chuyến bay: QH242   Hạng vé : ECONOMYSMART,Người lớn,1,"1,629,000 VNĐ","835,000 VNĐ","2,464,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:44
TP Hồ Chí Minh (SGN),"06:00, 28/04/2025",Hà Nội (HAN),"08:05, 28/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN206   Hạng vé : L,Người lớn,1,"1,999,000 VNĐ","849,000 VNĐ","2,848,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:20:44
TP Hồ Chí Minh (SGN),"07:00, 28/04/2025",Hà Nội (HAN),"09:05, 28/04/2025",2 giờ 5 phút,Airbus A359 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN240   Hạng vé : L,Người lớn,1,"1,999,000 VNĐ","849,000 VNĐ","2,848,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:20:45
TP Hồ Chí Minh (SGN),"08:00, 28/04/2025",Hà Nội (HAN),"10:05, 28/04/2025",2 giờ 5 phút,Airbus A359 (máy bay lớn),Vietnam Airlines  Chuyến bay: VN208   Hạng vé : L,Người lớn,1,"1,999,000 VNĐ","849,000 VNĐ","2,848,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:20:46
TP Hồ Chí Minh (SGN),"04:55, 28/04/2025",Hà Nội (HAN),"07:05, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6002   Hạng vé : L,Người lớn,1,"1,999,000 VNĐ","849,000 VNĐ","2,848,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:20:46
TP Hồ Chí Minh (SGN),"06:00, 28/04/2025",Hà Nội (HAN),"08:10, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1128   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:47
TP Hồ Chí Minh (SGN),"07:10, 28/04/2025",Hà Nội (HAN),"09:20, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ190   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:48
TP Hồ Chí Minh (SGN),"07:30, 28/04/2025",Hà Nội (HAN),"09:40, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ120   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:48
TP Hồ Chí Minh (SGN),"08:10, 28/04/2025",Hà Nội (HAN),"10:20, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1126   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:49
TP Hồ Chí Minh (SGN),"12:30, 28/04/2025",Hà Nội (HAN),"14:40, 28/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ198   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:50
TP Hồ Chí Minh (SGN),"12:50, 28/04/2025",Hà Nội (HAN),"15:00, 28/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ1172   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:50
TP Hồ Chí Minh (SGN),"16:05, 28/04/2025",Hà Nội (HAN),"18:15, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ150   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:51
TP Hồ Chí Minh (SGN),"16:50, 28/04/2025",Hà Nội (HAN),"19:00, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1162   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:51
TP Hồ Chí Minh (SGN),"17:20, 28/04/2025",Hà Nội (HAN),"19:30, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1152   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:52
TP Hồ Chí Minh (SGN),"18:45, 28/04/2025",Hà Nội (HAN),"20:55, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1156   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:53
TP Hồ Chí Minh (SGN),"19:40, 28/04/2025",Hà Nội (HAN),"21:50, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1158   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:53
TP Hồ Chí Minh (SGN),"20:00, 28/04/2025",Hà Nội (HAN),"22:10, 28/04/2025",2 giờ 10 phút,320B,Vietjet Air  Chuyến bay: VJ1176   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:54
TP Hồ Chí Minh (SGN),"20:05, 28/04/2025",Hà Nội (HAN),"22:10, 28/04/2025",2 giờ 5 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1160   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:55
TP Hồ Chí Minh (SGN),"20:30, 28/04/2025",Hà Nội (HAN),"22:40, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ180   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:55
TP Hồ Chí Minh (SGN),"21:00, 28/04/2025",Hà Nội (HAN),"23:10, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A320,Vietjet Air  Chuyến bay: VJ174   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:56
TP Hồ Chí Minh (SGN),"22:10, 28/04/2025",Hà Nội (HAN),"00:20, 29/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ172   Hạng vé : W1_ECO,Người lớn,1,"1,010,000 VNĐ","785,000 VNĐ","1,795,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:57
TP Hồ Chí Minh (SGN),"09:20, 28/04/2025",Hà Nội (HAN),"11:30, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A320,Vietjet Air  Chuyến bay: VJ124   Hạng vé : U1_ECO,Người lớn,1,"1,130,000 VNĐ","795,000 VNĐ","1,925,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:57
TP Hồ Chí Minh (SGN),"09:40, 28/04/2025",Hà Nội (HAN),"11:50, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1132   Hạng vé : U1_ECO,Người lớn,1,"1,130,000 VNĐ","795,000 VNĐ","1,925,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:58
TP Hồ Chí Minh (SGN),"10:25, 28/04/2025",Hà Nội (HAN),"12:35, 28/04/2025",2 giờ 10 phút,320B,Vietjet Air  Chuyến bay: VJ1130   Hạng vé : U1_ECO,Người lớn,1,"1,130,000 VNĐ","795,000 VNĐ","1,925,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:59
TP Hồ Chí Minh (SGN),"12:10, 28/04/2025",Hà Nội (HAN),"14:20, 28/04/2025",2 giờ 10 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ178   Hạng vé : U1_ECO,Người lớn,1,"1,130,000 VNĐ","795,000 VNĐ","1,925,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:20:59
TP Hồ Chí Minh (SGN),"12:25, 28/04/2025",Hà Nội (HAN),"14:35, 28/04/2025",2 giờ 10 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1138   Hạng vé : U1_ECO,Người lớn,1,"1,130,000 VNĐ","795,000 VNĐ","1,925,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:21:00
