Departure Time,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Flight Code,Fare Class,Departure Location Code,Airline_id
2025-06-04 15:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:04:55,VN250,N,SGN,AL004
2025-06-04 16:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:04:55,VN216,N,SGN,AL004
2025-06-04 19:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:04:56,VN258,N,SGN,AL004
2025-06-04 19:35:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:04:57,VN262,N,SGN,AL004
2025-06-04 20:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:04:57,VN220,N,SGN,AL004
2025-06-04 07:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:04:58,VN240,Q,SGN,AL004
2025-06-04 16:40:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:04:58,VN252,Q,SGN,AL004
2025-06-04 17:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:04:59,VN254,Q,SGN,AL004
2025-06-04 18:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:05:00,VN218,Q,SGN,AL004
2025-06-04 05:25:00,Người lớn,1,2049000,868000,2917000,7,,2025-03-31 10:05:00,QH202,ECONOMYSMART,SGN,AL001
2025-06-04 09:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:05:01,VN244,K,SGN,AL004
2025-06-04 10:40:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:02,QH224,BUSINESSSMART,SGN,AL001
2025-06-04 21:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:02,QH284,BUSINESSSMART,SGN,AL001
2025-06-04 23:05:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:03,QH290,BUSINESSSMART,SGN,AL001
2025-06-04 08:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:04,QH208,BUSINESSSMART,SGN,AL001
2025-06-04 05:25:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:04,QH202,BUSINESSSMART,SGN,AL001
2025-06-04 04:55:00,Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:05:05,VN6002,I,SGN,AL005
2025-06-04 20:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:05,VN256,I,SGN,AL004
2025-06-04 21:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:06,VN260,I,SGN,AL004
2025-06-04 22:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:07,VN224,I,SGN,AL004
2025-06-04 23:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:07,VN270,I,SGN,AL004
2025-06-04 06:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:08,VN206,I,SGN,AL004
2025-06-04 07:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:05:09,VN240,I,SGN,AL004
2025-06-04 12:50:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:05:09,VJ1172,C_Boss,SGN,AL002
2025-06-04 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:10,VN208,J,SGN,AL004
2025-06-04 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:11,VN210,J,SGN,AL004
2025-06-04 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:11,VN246,J,SGN,AL004
2025-06-04 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:12,VN212,J,SGN,AL004
2025-06-04 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:13,VN248,J,SGN,AL004
2025-06-04 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:13,VN214,J,SGN,AL004
2025-06-04 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:14,VN250,J,SGN,AL004
2025-06-04 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:15,VN216,J,SGN,AL004
2025-06-04 19:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:15,VN258,J,SGN,AL004
2025-06-04 19:35:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:16,VN262,J,SGN,AL004
2025-06-04 20:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:16,VN220,J,SGN,AL004
2025-06-04 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:17,VN252,J,SGN,AL004
2025-06-04 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:17,VN254,J,SGN,AL004
2025-06-04 18:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:17,VN218,J,SGN,AL004
2025-06-04 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:05:17,VN244,J,SGN,AL004
2025-06-05 12:10:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:23,VJ198,Z1_ECO,SGN,AL002
2025-06-05 19:40:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:24,VJ1158,Z1_ECO,SGN,AL002
2025-06-05 20:00:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:24,VJ1160,Z1_ECO,SGN,AL002
2025-06-05 06:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:05:25,VN206,T,SGN,AL004
2025-06-05 20:30:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:05:26,VN256,T,SGN,AL004
2025-06-05 21:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:05:26,VN260,T,SGN,AL004
2025-06-05 04:55:00,Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 10:05:27,VN6002,T,SGN,AL005
2025-06-05 05:45:00,Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:05:28,VU750,N,SGN,AL003
2025-06-05 07:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:28,QH204,ECONOMYSMART,SGN,AL001
2025-06-05 08:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:29,QH208,ECONOMYSMART,SGN,AL001
2025-06-05 10:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:30,QH224,ECONOMYSMART,SGN,AL001
2025-06-05 21:00:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:30,VJ174,Z1_ECO,SGN,AL002
2025-06-05 22:10:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:31,VJ172,Z1_ECO,SGN,AL002
2025-06-05 23:35:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:05:32,VJ1170,Z1_ECO,SGN,AL002
2025-06-05 06:00:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:32,VJ1128,W1_ECO,SGN,AL002
2025-06-05 06:15:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:33,VJ196,W1_ECO,SGN,AL002
2025-06-05 07:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:34,VJ190,W1_ECO,SGN,AL002
2025-06-05 07:30:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:34,VJ120,W1_ECO,SGN,AL002
2025-06-05 08:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:35,VJ1126,W1_ECO,SGN,AL002
2025-06-05 09:20:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:36,VJ124,W1_ECO,SGN,AL002
2025-06-05 09:40:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:36,VJ1132,W1_ECO,SGN,AL002
2025-06-05 11:25:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:37,VJ1140,W1_ECO,SGN,AL002
2025-06-05 12:25:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:37,VJ1138,W1_ECO,SGN,AL002
2025-06-05 15:25:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:38,VJ146,W1_ECO,SGN,AL002
2025-06-05 16:05:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:39,VJ150,W1_ECO,SGN,AL002
2025-06-05 16:50:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:39,VJ1162,W1_ECO,SGN,AL002
2025-06-05 17:20:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:40,VJ1152,W1_ECO,SGN,AL002
2025-06-05 18:45:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:41,VJ1156,W1_ECO,SGN,AL002
2025-06-05 20:00:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:41,VJ1176,W1_ECO,SGN,AL002
2025-06-05 20:30:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:05:42,VJ180,W1_ECO,SGN,AL002
2025-06-05 22:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:05:43,VN224,T,SGN,AL004
2025-06-05 23:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:05:43,VN270,T,SGN,AL004
2025-06-05 13:15:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:44,QH242,ECONOMYSMART,SGN,AL001
2025-06-05 21:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:45,QH284,ECONOMYSMART,SGN,AL001
2025-06-05 23:05:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:05:45,QH290,ECONOMYSMART,SGN,AL001
2025-06-05 05:25:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:05:46,QH202,ECONOMYSMART,SGN,AL001
2025-06-05 15:45:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:05:46,QH254,ECONOMYSMART,SGN,AL001
2025-06-05 18:55:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:05:47,QH268,ECONOMYSMART,SGN,AL001
2025-06-05 08:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:48,VN208,N,SGN,AL004
2025-06-05 09:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:48,VN244,N,SGN,AL004
2025-06-05 11:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:48,VN246,N,SGN,AL004
2025-06-05 12:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:48,VN212,N,SGN,AL004
2025-06-05 13:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:49,VN248,N,SGN,AL004
2025-06-05 14:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:49,VN214,N,SGN,AL004
2025-06-05 15:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:50,VN250,N,SGN,AL004
2025-06-05 16:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:51,VN216,N,SGN,AL004
2025-06-05 16:40:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:51,VN252,N,SGN,AL004
2025-06-05 17:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:52,VN254,N,SGN,AL004
2025-06-05 19:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:53,VN258,N,SGN,AL004
2025-06-05 19:35:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:53,VN262,N,SGN,AL004
2025-06-05 20:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:05:54,VN220,N,SGN,AL004
2025-06-05 07:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:05:54,VN240,Q,SGN,AL004
2025-06-05 10:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:05:55,VN210,Q,SGN,AL004
2025-06-05 18:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:05:56,VN218,Q,SGN,AL004
2025-06-05 05:00:00,Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:05:56,VJ1198,T1_ECO,SGN,AL002
2025-06-05 10:25:00,Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:05:57,VJ1130,T1_ECO,SGN,AL002
2025-06-05 08:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:58,QH208,BUSINESSSMART,SGN,AL001
2025-06-05 10:40:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:58,QH224,BUSINESSSMART,SGN,AL001
2025-06-05 21:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:59,QH284,BUSINESSSMART,SGN,AL001
2025-06-05 23:05:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:05:59,QH290,BUSINESSSMART,SGN,AL001
2025-06-05 05:25:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:00,QH202,BUSINESSSMART,SGN,AL001
2025-06-05 15:45:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:01,QH254,BUSINESSSMART,SGN,AL001
2025-06-05 04:55:00,Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:06:01,VN6002,I,SGN,AL005
2025-06-05 06:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:02,VN206,I,SGN,AL004
2025-06-05 20:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:03,VN256,I,SGN,AL004
2025-06-05 21:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:03,VN260,I,SGN,AL004
2025-06-05 22:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:04,VN224,I,SGN,AL004
2025-06-05 23:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:04,VN270,I,SGN,AL004
2025-06-05 07:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:05,VN240,I,SGN,AL004
2025-06-05 12:10:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:06:06,VJ198,C_Boss,SGN,AL002
2025-06-05 11:25:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:06:06,VJ1140,C_Boss,SGN,AL002
2025-06-05 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:07,VN208,J,SGN,AL004
2025-06-05 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:08,VN244,J,SGN,AL004
2025-06-05 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:08,VN246,J,SGN,AL004
2025-06-05 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:09,VN212,J,SGN,AL004
2025-06-05 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:09,VN248,J,SGN,AL004
2025-06-05 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:10,VN214,J,SGN,AL004
2025-06-05 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:11,VN250,J,SGN,AL004
2025-06-05 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:11,VN216,J,SGN,AL004
2025-06-05 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:12,VN252,J,SGN,AL004
2025-06-05 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:13,VN254,J,SGN,AL004
2025-06-05 19:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:13,VN258,J,SGN,AL004
2025-06-05 19:35:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:14,VN262,J,SGN,AL004
2025-06-05 20:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:15,VN220,J,SGN,AL004
2025-06-05 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:15,VN210,J,SGN,AL004
2025-06-05 18:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:06:16,VN218,J,SGN,AL004
2025-06-06 06:00:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:20,VJ1128,Z1_ECO,SGN,AL002
2025-06-06 06:15:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:21,VJ196,Z1_ECO,SGN,AL002
2025-06-06 07:30:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:22,VJ120,Z1_ECO,SGN,AL002
2025-06-06 05:45:00,Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:06:22,VU750,N,SGN,AL003
2025-06-06 07:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:23,QH204,ECONOMYSMART,SGN,AL001
2025-06-06 08:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:23,QH208,ECONOMYSMART,SGN,AL001
2025-06-06 10:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:24,QH224,ECONOMYSMART,SGN,AL001
2025-06-06 22:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:06:25,VN224,R,SGN,AL004
2025-06-06 23:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:06:25,VN270,R,SGN,AL004
2025-06-06 04:55:00,Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 10:06:26,VN6002,R,SGN,AL005
2025-06-06 06:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:06:27,VN206,N,SGN,AL004
2025-06-06 09:20:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:27,VJ124,Z1_ECO,SGN,AL002
2025-06-06 09:40:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:28,VJ1132,Z1_ECO,SGN,AL002
2025-06-06 20:05:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:28,VJ1160,Z1_ECO,SGN,AL002
2025-06-06 20:30:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:29,VJ180,Z1_ECO,SGN,AL002
2025-06-06 21:00:00,Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:06:30,VJ174,Z1_ECO,SGN,AL002
2025-06-06 07:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:30,VJ190,W1_ECO,SGN,AL002
2025-06-06 08:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:31,VJ1126,W1_ECO,SGN,AL002
2025-06-06 12:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:32,VJ178,W1_ECO,SGN,AL002
2025-06-06 12:25:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:32,VJ1138,W1_ECO,SGN,AL002
2025-06-06 12:50:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:33,VJ1172,W1_ECO,SGN,AL002
2025-06-06 13:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:33,VJ140,W1_ECO,SGN,AL002
2025-06-06 14:05:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:34,VJ1148,W1_ECO,SGN,AL002
2025-06-06 15:25:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:35,VJ146,W1_ECO,SGN,AL002
2025-06-06 16:05:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:35,VJ150,W1_ECO,SGN,AL002
2025-06-06 16:50:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:36,VJ1162,W1_ECO,SGN,AL002
2025-06-06 17:20:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:37,VJ1152,W1_ECO,SGN,AL002
2025-06-06 19:40:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:37,VJ1158,W1_ECO,SGN,AL002
2025-06-06 20:00:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:38,VJ1176,W1_ECO,SGN,AL002
2025-06-06 22:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:39,VJ172,W1_ECO,SGN,AL002
2025-06-06 23:35:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:06:39,VJ1170,W1_ECO,SGN,AL002
2025-06-06 18:45:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:06:40,VJ1156,U1_ECO,SGN,AL002
2025-06-06 13:15:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:40,QH242,ECONOMYSMART,SGN,AL001
2025-06-06 21:30:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:41,QH284,ECONOMYSMART,SGN,AL001
2025-06-06 23:05:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:06:42,QH290,ECONOMYSMART,SGN,AL001
2025-06-06 05:25:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:06:42,QH202,ECONOMYSMART,SGN,AL001
2025-06-06 18:55:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:06:43,QH268,ECONOMYSMART,SGN,AL001
2025-06-06 08:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:44,VN208,K,SGN,AL004
2025-06-06 09:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:44,VN244,K,SGN,AL004
2025-06-06 11:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:45,VN246,K,SGN,AL004
2025-06-06 12:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:46,VN212,K,SGN,AL004
2025-06-06 13:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:46,VN248,K,SGN,AL004
2025-06-06 14:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:47,VN214,K,SGN,AL004
2025-06-06 15:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:47,VN250,K,SGN,AL004
2025-06-06 16:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:48,VN216,K,SGN,AL004
2025-06-06 16:40:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:49,VN252,K,SGN,AL004
2025-06-06 17:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:49,VN254,K,SGN,AL004
2025-06-06 18:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:50,VN218,K,SGN,AL004
2025-06-06 19:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:51,VN258,K,SGN,AL004
2025-06-06 19:35:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:50,VN262,K,SGN,AL004
2025-06-06 20:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:50,VN220,K,SGN,AL004
2025-06-06 20:30:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:51,VN256,K,SGN,AL004
2025-06-06 21:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:06:52,VN260,K,SGN,AL004
2025-06-06 07:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 10:06:52,VN240,H,SGN,AL004
2025-06-06 10:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 10:06:53,VN210,H,SGN,AL004
2025-06-06 05:00:00,Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:06:53,VJ1198,T1_ECO,SGN,AL002
2025-06-06 10:25:00,Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:06:54,VJ1130,T1_ECO,SGN,AL002
2025-06-06 08:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:55,QH208,BUSINESSSMART,SGN,AL001
2025-06-06 10:40:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:55,QH224,BUSINESSSMART,SGN,AL001
2025-06-06 21:30:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:56,QH284,BUSINESSSMART,SGN,AL001
2025-06-06 23:05:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:57,QH290,BUSINESSSMART,SGN,AL001
2025-06-06 05:25:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:06:57,QH202,BUSINESSSMART,SGN,AL001
2025-06-06 04:55:00,Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:06:58,VN6002,I,SGN,AL005
2025-06-06 22:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:59,VN224,I,SGN,AL004
2025-06-06 23:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:06:59,VN270,I,SGN,AL004
2025-06-06 06:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:07:00,VN206,I,SGN,AL004
2025-06-06 12:10:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:07:00,VJ178,C_Boss,SGN,AL002
2025-06-06 12:50:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:07:01,VJ1172,C_Boss,SGN,AL002
2025-06-06 20:30:00,Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:07:02,VN256,C,SGN,AL004
2025-06-06 21:00:00,Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:07:02,VN260,C,SGN,AL004
2025-06-06 07:00:00,Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:07:03,VN240,C,SGN,AL004
2025-06-06 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:04,VN208,J,SGN,AL004
2025-06-06 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:04,VN244,J,SGN,AL004
2025-06-06 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:05,VN246,J,SGN,AL004
2025-06-06 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:05,VN212,J,SGN,AL004
2025-06-06 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:06,VN248,J,SGN,AL004
2025-06-06 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:07,VN214,J,SGN,AL004
2025-06-06 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:07,VN250,J,SGN,AL004
2025-06-06 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:08,VN216,J,SGN,AL004
2025-06-06 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:09,VN252,J,SGN,AL004
2025-06-06 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:07:09,VN254,J,SGN,AL004
